"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.613709738E1,2.339924622E1,2.552536011E0,-2.495161819E1
1.614703738E1,2.350028419E1,2.371097565E0,-2.481870270E1
1.615697637E1,2.346678543E1,2.072917938E0,-2.477851486E1
1.616691537E1,2.333260155E1,1.825778961E0,-2.467931366E1
1.617685437E1,2.360270119E1,1.652206421E0,-2.484239197E1
1.618679338E1,2.370071793E1,1.191795349E0,-2.458364868E1
1.619673238E1,2.361465263E1,9.899711609E-1,-2.471711731E1
1.620667137E1,2.372924805E1,8.829689026E-1,-2.470745850E1
1.621661037E1,2.369724083E1,7.506713867E-1,-2.467486191E1
1.622654937E1,2.377780724E1,4.441566467E-1,-2.452939987E1
1.623648837E1,2.376214790E1,1.462287903E-1,-2.441570282E1
1.624642738E1,2.392174721E1,-1.181106567E-1,-2.423942566E1
1.625636638E1,2.415707779E1,-2.635669708E-1,-2.421298599E1
1.626630537E1,2.405039215E1,-4.424400330E-1,-2.399398804E1
1.627624437E1,2.420563316E1,-7.369079590E-1,-2.391835022E1
1.628618337E1,2.427662468E1,-1.096147537E0,-2.392762756E1
1.629612238E1,2.418588066E1,-1.195608139E0,-2.377746582E1
1.630606138E1,2.430813980E1,-1.434408188E0,-2.381011581E1
1.631600038E1,2.430813980E1,-1.434408188E0,-2.381011581E1
1.632593937E1,2.438015938E1,-1.459373474E0,-2.349966812E1
1.633587837E1,2.444742012E1,-1.563140869E0,-2.351660538E1
1.634581737E1,2.455247307E1,-1.786411285E0,-2.332532120E1
1.635575638E1,2.449295998E1,-2.119602203E0,-2.325337219E1
1.636569538E1,2.456161308E1,-2.369613647E0,-2.318239594E1
1.637563437E1,2.466646194E1,-2.603275299E0,-2.309173203E1
1.638557337E1,2.469480705E1,-2.814634323E0,-2.328565598E1
1.639551237E1,2.477849960E1,-3.138889313E0,-2.324235535E1
1.640545138E1,2.481854057E1,-3.378509521E0,-2.303187180E1
1.641539138E1,2.488102341E1,-3.579532623E0,-2.304494095E1
1.642533037E1,2.483368301E1,-3.658382416E0,-2.283921432E1
1.643526937E1,2.486662292E1,-3.902482986E0,-2.280941772E1
1.644520837E1,2.505956078E1,-4.197633743E0,-2.286222839E1
1.645514738E1,2.498387527E1,-4.358234406E0,-2.283226395E1
1.646508638E1,2.485524750E1,-4.557291031E0,-2.284361267E1
1.647502537E1,2.507868004E1,-4.590627670E0,-2.258152008E1
1.648496437E1,2.496856499E1,-4.751192093E0,-2.255076599E1
1.649490337E1,2.498455620E1,-5.084669113E0,-2.263728714E1
1.650484237E1,2.491247749E1,-5.162147522E0,-2.257814026E1
1.651478138E1,2.497760963E1,-5.381155014E0,-2.280065155E1
1.652472038E1,2.492959213E1,-5.609268188E0,-2.276768112E1
1.653465937E1,2.479442024E1,-5.795772552E0,-2.284455490E1
1.654459837E1,2.482492828E1,-6.053670883E0,-2.289550400E1
1.655453737E1,2.495168877E1,-6.218099594E0,-2.279100800E1
1.656447638E1,2.476023293E1,-6.443189621E0,-2.308039474E1
1.657441538E1,2.461726952E1,-6.685520172E0,-2.303899384E1
1.658435438E1,2.463083267E1,-6.852701187E0,-2.297328568E1
1.659429337E1,2.463083267E1,-6.852701187E0,-2.297328568E1
1.660423237E1,2.452198601E1,-7.017805099E0,-2.313792801E1
1.661417137E1,2.439279556E1,-7.032428741E0,-2.299217606E1
1.662411038E1,2.429974365E1,-7.217796326E0,-2.309951019E1
1.663404938E1,2.419599724E1,-7.418464661E0,-2.325938034E1
1.664398837E1,2.410186958E1,-7.741415024E0,-2.286578369E1
1.665392737E1,2.396257973E1,-8.073263168E0,-2.308790207E1
1.666386637E1,2.383048820E1,-8.271444321E0,-2.337221146E1
1.667380538E1,2.362289810E1,-8.508966446E0,-2.331773758E1
1.668374538E1,2.352190971E1,-8.745645523E0,-2.346823502E1
1.669368437E1,2.350741386E1,-9.043771744E0,-2.373543549E1
1.670362337E1,2.319199562E1,-9.200326920E0,-2.366958618E1
1.671356237E1,2.313321495E1,-9.544813156E0,-2.356970596E1
1.672350138E1,2.310378075E1,-9.796051025E0,-2.347274780E1
1.673344038E1,2.294584274E1,-1.008568954E1,-2.342911530E1
1.674337938E1,2.285998917E1,-1.041196632E1,-2.328970337E1
1.675331837E1,2.282671356E1,-1.071540833E1,-2.319945145E1
1.676325737E1,2.268865204E1,-1.091633415E1,-2.320978546E1
1.677319637E1,2.269956207E1,-1.113976860E1,-2.322243118E1
1.678313538E1,2.278547478E1,-1.147259331E1,-2.343651199E1
1.679307438E1,2.270003510E1,-1.178896713E1,-2.352984238E1
1.680301337E1,2.261509132E1,-1.186071587E1,-2.351189804E1
1.681295237E1,2.269686508E1,-1.211716080E1,-2.349778748E1
1.682289137E1,2.263020325E1,-1.239631844E1,-2.322216797E1
1.683283038E1,2.261770248E1,-1.260967636E1,-2.335654449E1
1.684276938E1,2.245636559E1,-1.264521599E1,-2.310535049E1
1.685270838E1,2.251620102E1,-1.287455750E1,-2.309799194E1
1.686264475E1,2.251620102E1,-1.287455750E1,-2.309799194E1
1.687258375E1,2.230500031E1,-1.319282913E1,-2.288050079E1
1.688252275E1,2.227242088E1,-1.342630386E1,-2.280938721E1
1.689246175E1,2.232315254E1,-1.365029144E1,-2.273410034E1
1.690240075E1,2.235757828E1,-1.394122505E1,-2.280274963E1
1.691233975E1,2.237785530E1,-1.405550957E1,-2.275727463E1
1.692227875E1,2.213028908E1,-1.430640984E1,-2.269300461E1
1.693221775E1,2.208734894E1,-1.459669495E1,-2.266090393E1
1.694215775E1,2.214338493E1,-1.500191307E1,-2.261005783E1
1.695209675E1,2.204754257E1,-1.537923622E1,-2.227151108E1
1.696203575E1,2.194505310E1,-1.553421974E1,-2.196121597E1
1.697197475E1,2.192998695E1,-1.579719543E1,-2.158367157E1
1.698191375E1,2.193253326E1,-1.609920311E1,-2.163251495E1
1.699185275E1,2.200091553E1,-1.632281876E1,-2.131463623E1
1.700179175E1,2.215076828E1,-1.662354660E1,-2.144498444E1
1.701173075E1,2.206610489E1,-1.703184509E1,-2.129237366E1
1.702166975E1,2.208411217E1,-1.726164246E1,-2.127185059E1
1.703160875E1,2.190725708E1,-1.743883514E1,-2.095943451E1
1.704154775E1,2.189329338E1,-1.768480682E1,-2.107548904E1
1.705148675E1,2.193336678E1,-1.790969849E1,-2.091888428E1
1.706142575E1,2.179474258E1,-1.813126564E1,-2.086526489E1
1.707136475E1,2.175295258E1,-1.842217636E1,-2.053189087E1
1.708130375E1,2.174309921E1,-1.861833382E1,-2.046172333E1
1.709124275E1,2.165597916E1,-1.880417252E1,-2.038680267E1
1.710118175E1,2.161812973E1,-1.890974426E1,-2.008254623E1
1.711112075E1,2.157741356E1,-1.922591019E1,-1.996580124E1
1.712105975E1,2.148940277E1,-1.920160294E1,-1.970091629E1
1.713099875E1,2.125422096E1,-1.940723038E1,-1.994528961E1
1.714093775E1,2.125422096E1,-1.940723038E1,-1.994528961E1
1.715087675E1,2.113255310E1,-1.962796402E1,-1.994092941E1
1.716081575E1,2.106069183E1,-1.973214912E1,-2.011680984E1
1.717075575E1,2.079799080E1,-1.995203400E1,-2.020644760E1
1.718069475E1,2.062976265E1,-2.009253311E1,-2.032877350E1
1.719063375E1,2.062509918E1,-2.045426941E1,-2.018865967E1
1.720057275E1,2.028658676E1,-2.060621452E1,-2.011854553E1
1.721051175E1,2.029877090E1,-2.077460098E1,-2.007925797E1
1.722045075E1,2.003255844E1,-2.096599388E1,-2.007358932E1
1.723038975E1,1.985124588E1,-2.118556976E1,-1.986186600E1
1.724032875E1,1.989331245E1,-2.127392387E1,-1.999561691E1
1.725026775E1,1.971968079E1,-2.136995888E1,-2.013238525E1
1.726020675E1,1.949928474E1,-2.150721550E1,-2.020954132E1
1.727014575E1,1.939121437E1,-2.163189316E1,-2.014032745E1
1.728008475E1,1.915297508E1,-2.162301636E1,-2.056961441E1
1.729002375E1,1.878633499E1,-2.168354034E1,-2.056325912E1
1.729996275E1,1.861590958E1,-2.171226120E1,-2.063545990E1
1.730990175E1,1.846347427E1,-2.160772705E1,-2.087034607E1
1.731984075E1,1.820173836E1,-2.180986404E1,-2.119675446E1
1.732977975E1,1.792885780E1,-2.191489029E1,-2.119876862E1
1.733971875E1,1.773356247E1,-2.211951256E1,-2.130643845E1
1.734965775E1,1.770328331E1,-2.209270477E1,-2.139418411E1
1.735959675E1,1.744381523E1,-2.224508095E1,-2.134516907E1
1.736953575E1,1.731665421E1,-2.233393478E1,-2.155446243E1
1.737947475E1,1.697190094E1,-2.240580368E1,-2.157205582E1
1.738941475E1,1.659528160E1,-2.254991341E1,-2.169107056E1
1.739935375E1,1.653713799E1,-2.256003571E1,-2.190134430E1
1.740929275E1,1.653713799E1,-2.256003571E1,-2.190134430E1
1.741923175E1,1.622822571E1,-2.260308838E1,-2.218260956E1
1.742917075E1,1.608371925E1,-2.258448219E1,-2.200284958E1
1.743910975E1,1.579104233E1,-2.272742462E1,-2.218037796E1
1.744904875E1,1.545721054E1,-2.277695084E1,-2.235449600E1
1.745898775E1,1.527657318E1,-2.287663841E1,-2.264407349E1
1.746892675E1,1.496515465E1,-2.303590393E1,-2.237616348E1
1.747886575E1,1.477619362E1,-2.308547974E1,-2.276443100E1
1.748880475E1,1.453771400E1,-2.320616150E1,-2.271075058E1
1.749874375E1,1.421625137E1,-2.317836380E1,-2.301523209E1
1.750868275E1,1.384605408E1,-2.328918457E1,-2.311394119E1
1.751862175E1,1.353465271E1,-2.329053307E1,-2.290565109E1
1.752856075E1,1.338659859E1,-2.348071289E1,-2.303458405E1
1.753849975E1,1.320368767E1,-2.338270378E1,-2.326139069E1
1.754843875E1,1.277761459E1,-2.347887039E1,-2.338467026E1
1.755837775E1,1.265810776E1,-2.361098862E1,-2.339966202E1
1.756831675E1,1.232667732E1,-2.372109604E1,-2.333266830E1
1.757825575E1,1.190227127E1,-2.367952538E1,-2.339770889E1
1.758819475E1,1.174135399E1,-2.372164154E1,-2.351441956E1
1.759813375E1,1.153269005E1,-2.386083221E1,-2.374013901E1
1.760807275E1,1.121406937E1,-2.393174171E1,-2.372426987E1
1.761801275E1,1.097567177E1,-2.391423035E1,-2.389001083E1
1.762795175E1,1.061385345E1,-2.400521088E1,-2.403583908E1
1.763789075E1,1.045136261E1,-2.394337082E1,-2.401176071E1
1.764782975E1,1.018082428E1,-2.399411774E1,-2.431234741E1
1.765776875E1,9.855531693E0,-2.396368408E1,-2.448665237E1
1.766770775E1,9.483020782E0,-2.417692184E1,-2.448565674E1
1.767764675E1,9.246074677E0,-2.401873589E1,-2.448992538E1
1.768758575E1,9.246074677E0,-2.401873589E1,-2.448992538E1
1.769752475E1,9.000051498E0,-2.403126335E1,-2.482873917E1
1.770746375E1,8.781366348E0,-2.428228378E1,-2.479762650E1
1.771740275E1,8.382640839E0,-2.422778893E1,-2.489728546E1
1.772734175E1,7.963152409E0,-2.423964500E1,-2.489963913E1
1.773728075E1,7.609973431E0,-2.436796379E1,-2.492258835E1
1.774721975E1,7.178722858E0,-2.447325516E1,-2.476145935E1
1.775715875E1,6.814381123E0,-2.468530083E1,-2.459781647E1
1.776709775E1,6.254321575E0,-2.491840744E1,-2.462627029E1
1.777703675E1,6.023041248E0,-2.517669868E1,-2.449368286E1
1.778697575E1,5.738995075E0,-2.553991127E1,-2.472447968E1
1.779691475E1,5.547715664E0,-2.558120537E1,-2.473116684E1
1.780685375E1,5.233758450E0,-2.550094604E1,-2.459413147E1
1.781679375E1,5.097399235E0,-2.567677498E1,-2.450602722E1
1.782673275E1,4.992614269E0,-2.572599983E1,-2.437262344E1
1.783667175E1,4.968795300E0,-2.556372643E1,-2.447698975E1
1.784661075E1,4.994032383E0,-2.564908981E1,-2.460573196E1
1.785654950E1,4.950434208E0,-2.542308235E1,-2.423952866E1
1.786648850E1,4.788017750E0,-2.561728287E1,-2.430603027E1
1.787642750E1,4.713891506E0,-2.563056946E1,-2.430611801E1
1.788636650E1,4.717661381E0,-2.550842476E1,-2.449199677E1
1.789630550E1,4.651633739E0,-2.546129417E1,-2.476914978E1
1.790624450E1,4.626061916E0,-2.543972588E1,-2.467742157E1
1.791618350E1,4.636380672E0,-2.563726807E1,-2.451276016E1
1.792612250E1,4.390171528E0,-2.558383942E1,-2.432398605E1
1.793606150E1,4.283648968E0,-2.559887123E1,-2.439822769E1
1.794600050E1,4.066788197E0,-2.554026222E1,-2.450047684E1
1.795593950E1,4.066788197E0,-2.554026222E1,-2.450047684E1
1.796587850E1,3.949898243E0,-2.545228958E1,-2.457658005E1
1.797581750E1,3.857945919E0,-2.542645454E1,-2.488917160E1
1.798575650E1,3.656868458E0,-2.557739449E1,-2.488355255E1
1.799569550E1,3.468080521E0,-2.550875854E1,-2.495608521E1
1.800563450E1,3.389046192E0,-2.544145584E1,-2.499929047E1
1.801557450E1,3.286723614E0,-2.538078690E1,-2.510488510E1
1.802551350E1,3.200947762E0,-2.534920883E1,-2.518590546E1
1.803545250E1,2.974774837E0,-2.531496239E1,-2.512563324E1
1.804539150E1,2.945269585E0,-2.534031105E1,-2.525786591E1
1.805533050E1,2.804766655E0,-2.539107895E1,-2.523712158E1
1.806526950E1,2.659504414E0,-2.538496399E1,-2.504479218E1
1.807520850E1,2.570360184E0,-2.532260513E1,-2.488607788E1
1.808514750E1,2.478925228E0,-2.539980698E1,-2.514363098E1
1.809508650E1,2.274807930E0,-2.551536179E1,-2.531447601E1
1.810502550E1,2.061368465E0,-2.548883247E1,-2.543349838E1
1.811496450E1,2.045279026E0,-2.534171104E1,-2.543293381E1
1.812490350E1,2.185019970E0,-2.543075371E1,-2.528651047E1
1.813484250E1,2.111996651E0,-2.542285728E1,-2.546222687E1
1.814478150E1,2.049547195E0,-2.550181389E1,-2.540735626E1
1.815472050E1,1.888457298E0,-2.544991493E1,-2.533238983E1
1.816465950E1,1.823528767E0,-2.528717804E1,-2.525963974E1
1.817459850E1,1.813345432E0,-2.529283142E1,-2.528911591E1
1.818453750E1,1.645408154E0,-2.533954620E1,-2.527050781E1
1.819447750E1,1.617959023E0,-2.536400986E1,-2.531282806E1
1.820441650E1,1.574102402E0,-2.538365555E1,-2.531699371E1
1.821435550E1,1.509201527E0,-2.531541061E1,-2.543957520E1
1.822429450E1,1.561214924E0,-2.526146126E1,-2.546708298E1
1.823423350E1,1.561214924E0,-2.526146126E1,-2.546708298E1
1.824417250E1,1.586923599E0,-2.509040070E1,-2.542483139E1
1.825411150E1,1.534617424E0,-2.512893486E1,-2.554071808E1
1.826405050E1,1.459910870E0,-2.519262505E1,-2.543392181E1
1.827398950E1,1.521512032E0,-2.524347878E1,-2.539769745E1
1.828392850E1,1.499462605E0,-2.529794884E1,-2.544334412E1
1.829386750E1,1.510543823E0,-2.524205017E1,-2.537814331E1
1.830380650E1,1.495522499E0,-2.536407471E1,-2.574681091E1
1.831374550E1,1.511408806E0,-2.529394531E1,-2.559825516E1
1.832368450E1,1.410405636E0,-2.519985580E1,-2.565860748E1
1.833362350E1,1.525215149E0,-2.526296997E1,-2.595948029E1
1.834356250E1,1.579417706E0,-2.531500053E1,-2.600263596E1
1.835350150E1,1.458568573E0,-2.526445580E1,-2.574121094E1
1.836344050E1,1.375543118E0,-2.522803116E1,-2.569703293E1
1.837337950E1,1.554776192E0,-2.508417130E1,-2.577927780E1
1.838331950E1,1.475396156E0,-2.484873772E1,-2.583291245E1
1.839325850E1,1.584232330E0,-2.492606354E1,-2.560764313E1
1.840319750E1,1.655269623E0,-2.504589844E1,-2.577088547E1
1.841313650E1,1.748733997E0,-2.502741241E1,-2.559167099E1
1.842307550E1,1.819369793E0,-2.508109665E1,-2.556776810E1
1.843301450E1,1.908746719E0,-2.510028458E1,-2.565259171E1
1.844295350E1,2.044937611E0,-2.498954391E1,-2.569315338E1
1.845289250E1,2.030985832E0,-2.489503098E1,-2.577853394E1
1.846283150E1,2.078996658E0,-2.481833267E1,-2.564471436E1
1.847277050E1,2.163254738E0,-2.488430023E1,-2.577893829E1
1.848270950E1,2.143462181E0,-2.490526962E1,-2.583665848E1
1.849264850E1,2.181351185E0,-2.490402222E1,-2.592821884E1
1.850258750E1,2.181351185E0,-2.490402222E1,-2.592821884E1
1.851252650E1,2.261997223E0,-2.481152534E1,-2.581615829E1
1.852246550E1,2.140847683E0,-2.483301163E1,-2.583153152E1
1.853240450E1,2.202209949E0,-2.482699966E1,-2.592697906E1
1.854234350E1,2.124355793E0,-2.465722656E1,-2.591299057E1
1.855228250E1,2.242260933E0,-2.479087639E1,-2.580466461E1
1.856222250E1,2.420116425E0,-2.462593079E1,-2.570544434E1
1.857216150E1,2.275775909E0,-2.463913345E1,-2.590446472E1
1.858210050E1,2.371407032E0,-2.458207893E1,-2.589949799E1
1.859203950E1,2.483300209E0,-2.463152122E1,-2.581655121E1
1.860197850E1,2.572378635E0,-2.448711395E1,-2.584964371E1
1.861191750E1,2.720252037E0,-2.452510071E1,-2.586278534E1
1.862185650E1,2.631422997E0,-2.443160057E1,-2.582719421E1
1.863179550E1,2.730823517E0,-2.451366806E1,-2.583939743E1
1.864173450E1,2.816848755E0,-2.439947319E1,-2.589397049E1
1.865167350E1,3.027788162E0,-2.436090279E1,-2.591651917E1
1.866161250E1,3.133780003E0,-2.436655045E1,-2.603433609E1
1.867155150E1,3.351275921E0,-2.435660934E1,-2.602542496E1
1.868149050E1,3.619304180E0,-2.444081306E1,-2.601833725E1
1.869142950E1,3.653287411E0,-2.442269707E1,-2.606581497E1
1.870136850E1,3.865996838E0,-2.454628372E1,-2.598436737E1
1.871130750E1,4.029648304E0,-2.453676796E1,-2.605586243E1
1.872124650E1,4.169557095E0,-2.445230865E1,-2.585787964E1
1.873118550E1,4.329529285E0,-2.448553658E1,-2.603086472E1
1.874112550E1,4.492613316E0,-2.447088051E1,-2.619929123E1
1.875106450E1,4.783327579E0,-2.433841324E1,-2.607841110E1
1.876100350E1,4.895682812E0,-2.419434738E1,-2.597927475E1
1.877094250E1,4.895682812E0,-2.419434738E1,-2.597927475E1
1.878088150E1,5.279984951E0,-2.429917145E1,-2.585404968E1
1.879082050E1,5.427807331E0,-2.426822472E1,-2.593711853E1
1.880075950E1,5.543485165E0,-2.427684975E1,-2.571613693E1
1.881069850E1,5.833261967E0,-2.447899055E1,-2.545190811E1
1.882063750E1,5.920636654E0,-2.451199341E1,-2.573185730E1
1.883057650E1,6.238576412E0,-2.449119377E1,-2.573088455E1
1.884051550E1,6.420136929E0,-2.451656914E1,-2.567239380E1
1.885045450E1,6.518488407E0,-2.460295486E1,-2.560970306E1
1.886039442E1,6.831452847E0,-2.466725159E1,-2.537704468E1
1.887033342E1,7.125265598E0,-2.469782257E1,-2.545912170E1
1.888027242E1,7.247595310E0,-2.454447556E1,-2.525854111E1
1.889021142E1,7.450081348E0,-2.480406570E1,-2.515917587E1
1.890015142E1,7.833193302E0,-2.469707108E1,-2.510348511E1
1.891009042E1,8.032756805E0,-2.478563499E1,-2.521928024E1
1.892002942E1,8.272190094E0,-2.468735886E1,-2.501162720E1
1.892996842E1,8.636791229E0,-2.469843674E1,-2.487083435E1
1.893990742E1,8.915052414E0,-2.472342110E1,-2.478400803E1
1.894984642E1,9.136877060E0,-2.455991364E1,-2.453056335E1
1.895978542E1,9.432989120E0,-2.466101837E1,-2.442573547E1
1.896972442E1,9.513139725E0,-2.455957603E1,-2.430043030E1
1.897966342E1,9.927453995E0,-2.466033173E1,-2.421529770E1
1.898960242E1,1.029897118E1,-2.445654106E1,-2.385166550E1
1.899954142E1,1.056818771E1,-2.446161270E1,-2.397061920E1
1.900948042E1,1.072548866E1,-2.469588470E1,-2.390667725E1
1.901941942E1,1.111545563E1,-2.452522278E1,-2.349853897E1
1.902935842E1,1.143135834E1,-2.474616814E1,-2.319650269E1
1.903929742E1,1.174351501E1,-2.463628387E1,-2.313069153E1
1.904923642E1,1.174351501E1,-2.463628387E1,-2.313069153E1
1.905917542E1,1.203664017E1,-2.472987747E1,-2.303553772E1
1.906911542E1,1.244916153E1,-2.479762459E1,-2.294933319E1
1.907905442E1,1.269975662E1,-2.493710327E1,-2.274241638E1
1.908899342E1,1.286988831E1,-2.494293785E1,-2.265398407E1
1.909893242E1,1.316610336E1,-2.500554276E1,-2.255731583E1
1.910887142E1,1.355981255E1,-2.492262650E1,-2.243392944E1
1.911881042E1,1.382165527E1,-2.495623970E1,-2.211602402E1
1.912874942E1,1.424767303E1,-2.508427811E1,-2.192876434E1
1.913868842E1,1.459259987E1,-2.513569450E1,-2.138909531E1
1.914862742E1,1.479170990E1,-2.510692596E1,-2.126558304E1
1.915856642E1,1.514662552E1,-2.510701370E1,-2.092131042E1
1.916850542E1,1.553428078E1,-2.518270874E1,-2.044264603E1
1.917844442E1,1.597209167E1,-2.518459129E1,-2.016225433E1
1.918838342E1,1.640573883E1,-2.517400360E1,-2.015303421E1
1.919832242E1,1.662104988E1,-2.523457718E1,-1.990318680E1
1.920826142E1,1.715045166E1,-2.520035744E1,-1.937137985E1
1.921820042E1,1.756287766E1,-2.525352859E1,-1.877693176E1
1.922814042E1,1.808701134E1,-2.537694740E1,-1.844844818E1
1.923807942E1,1.858065987E1,-2.537573433E1,-1.803790283E1
1.924801842E1,1.904325485E1,-2.538556290E1,-1.747807693E1
1.925795742E1,1.944651413E1,-2.540319443E1,-1.688422394E1
1.926789642E1,1.978381920E1,-2.531512070E1,-1.634824371E1
1.927783542E1,2.030724716E1,-2.522095680E1,-1.593284225E1
1.928777442E1,2.076596069E1,-2.512894440E1,-1.534440613E1
1.929771342E1,2.121028328E1,-2.522135925E1,-1.466701508E1
1.930765242E1,2.160583305E1,-2.513980103E1,-1.427665329E1
1.931759142E1,2.160583305E1,-2.513980103E1,-1.427665329E1
1.932753042E1,2.201254082E1,-2.507876396E1,-1.352276611E1
1.933746942E1,2.230778503E1,-2.521557045E1,-1.309398651E1
1.934740842E1,2.270992851E1,-2.538332558E1,-1.237871170E1
1.935734742E1,2.291915512E1,-2.534088326E1,-1.168764114E1
1.936728642E1,2.330057144E1,-2.521823502E1,-1.122684097E1
1.937722642E1,2.347177315E1,-2.500227547E1,-1.074713516E1
1.938716542E1,2.374852371E1,-2.504582405E1,-1.015075874E1
1.939710442E1,2.413994598E1,-2.510402107E1,-9.583179474E0
1.940704342E1,2.427662849E1,-2.505112648E1,-9.135086060E0
1.941698242E1,2.440355682E1,-2.491424942E1,-8.712123871E0
1.942692142E1,2.458880615E1,-2.486378860E1,-8.213811874E0
1.943686042E1,2.501665688E1,-2.470516014E1,-7.906457901E0
1.944679942E1,2.554848671E1,-2.436558723E1,-7.699428558E0
1.945673842E1,2.587556458E1,-2.415814400E1,-7.100034714E0
1.946667742E1,2.626117134E1,-2.388163376E1,-6.570959091E0
1.947661642E1,2.664858818E1,-2.360294724E1,-6.052194595E0
1.948655542E1,2.679728508E1,-2.333567810E1,-5.306211472E0
1.949649442E1,2.725158691E1,-2.309341431E1,-4.621604919E0
1.950643342E1,2.742298889E1,-2.280941772E1,-4.143545151E0
1.951637242E1,2.748896217E1,-2.255805016E1,-3.755586624E0
1.952631142E1,2.770742607E1,-2.244402313E1,-3.612062454E0
1.953625142E1,2.779098701E1,-2.235510254E1,-3.164789200E0
1.954619042E1,2.776182747E1,-2.233788300E1,-2.851297379E0
1.955612942E1,2.798872566E1,-2.250450516E1,-2.724687576E0
1.956606842E1,2.782185936E1,-2.257283020E1,-2.264554977E0
1.957600742E1,2.770389748E1,-2.247031403E1,-2.084693909E0
1.958594642E1,2.766592216E1,-2.256102562E1,-1.474943161E0
1.959588542E1,2.766592216E1,-2.256102562E1,-1.474943161E0
1.960582442E1,2.769915199E1,-2.279710770E1,-1.393457413E0
1.961576342E1,2.766403770E1,-2.275007248E1,-8.379573822E-1
1.962570242E1,2.770533943E1,-2.261001778E1,-5.835342407E-1
1.963564142E1,2.774975395E1,-2.280636787E1,-2.544670105E-1
1.964558042E1,2.777434731E1,-2.278158188E1,2.319583893E-1
1.965551942E1,2.755834389E1,-2.267038918E1,5.547809601E-1
1.966545842E1,2.754924202E1,-2.257760239E1,8.861885071E-1
1.967539742E1,2.772709465E1,-2.254859543E1,1.166114807E0
1.968533742E1,2.756579018E1,-2.254382324E1,1.638509750E0
1.969527642E1,2.757800865E1,-2.253334808E1,1.863363266E0
1.970521542E1,2.768630028E1,-2.247919464E1,2.343641281E0
1.971515442E1,2.759337807E1,-2.252050018E1,2.504959106E0
1.972509342E1,2.771708107E1,-2.256724167E1,2.902770996E0
1.973503242E1,2.770738029E1,-2.260006332E1,3.032823563E0
1.974497142E1,2.745272064E1,-2.262227440E1,3.397012711E0
1.975491042E1,2.744936180E1,-2.263562584E1,3.758806229E0
1.976484942E1,2.741949081E1,-2.260642624E1,4.089603424E0
1.977478842E1,2.744109535E1,-2.262796021E1,4.565450668E0
1.978472742E1,2.727043724E1,-2.262239838E1,4.739239693E0
1.979466642E1,2.712531471E1,-2.266999245E1,4.966217995E0
1.980460542E1,2.699718475E1,-2.267250061E1,5.422996521E0
1.981454442E1,2.682004356E1,-2.264727974E1,5.789571762E0
1.982448342E1,2.665420151E1,-2.276296043E1,6.151902199E0
1.983442342E1,2.665725899E1,-2.277787399E1,6.490231514E0
1.984436242E1,2.656417465E1,-2.275342941E1,6.791067123E0
1.985430142E1,2.653877449E1,-2.276961517E1,7.224536896E0
1.986423975E1,2.653877449E1,-2.276961517E1,7.224536896E0
1.987417875E1,2.644505882E1,-2.277541161E1,7.259989738E0
1.988411775E1,2.657948303E1,-2.281909943E1,7.567976952E0
1.989405675E1,2.655370903E1,-2.277724838E1,7.486729622E0
1.990399575E1,2.653831673E1,-2.282164001E1,7.692743301E0
1.991393475E1,2.636888695E1,-2.284008408E1,7.899081230E0
1.992387375E1,2.626093292E1,-2.277485847E1,7.970208168E0
1.993381275E1,2.621657372E1,-2.287583542E1,7.819233894E0
1.994375175E1,2.629849243E1,-2.278770828E1,7.979324341E0
1.995369075E1,2.636921501E1,-2.283701897E1,7.915302277E0
1.996362975E1,2.628814125E1,-2.289280701E1,7.760750771E0
1.997356975E1,2.629760742E1,-2.288621902E1,7.835147858E0
1.998350875E1,2.627809906E1,-2.294841003E1,7.885599136E0
1.999344775E1,2.629392052E1,-2.310734177E1,7.713501930E0
2.000338675E1,2.642148972E1,-2.303325272E1,7.851643562E0
2.001332575E1,2.643582344E1,-2.295690918E1,7.746180534E0
2.002326475E1,2.650613022E1,-2.291289139E1,7.699878693E0
2.003320375E1,2.634385490E1,-2.290851593E1,7.557018280E0
2.004314275E1,2.622255707E1,-2.301163864E1,7.885658264E0
2.005308175E1,2.617239189E1,-2.311057854E1,7.756560326E0
2.006302075E1,2.614902115E1,-2.298728943E1,7.765108109E0
2.007295975E1,2.614446449E1,-2.290688705E1,7.789514542E0
2.008289875E1,2.618929863E1,-2.286979294E1,7.756334305E0
2.009283775E1,2.618402672E1,-2.302361679E1,7.542510033E0
2.010277675E1,2.622403908E1,-2.308588982E1,7.634553909E0
2.011271575E1,2.615455055E1,-2.304498291E1,7.530195236E0
2.012265575E1,2.622557259E1,-2.297142601E1,8.094542503E0
2.013259475E1,2.623160553E1,-2.301126099E1,7.749368668E0
2.014253375E1,2.623160553E1,-2.301126099E1,7.749368668E0
2.015247275E1,2.623104286E1,-2.309162903E1,7.737442017E0
2.016241175E1,2.627216530E1,-2.298657990E1,8.108487129E0
2.017235075E1,2.628100967E1,-2.316155243E1,7.734026909E0
2.018228975E1,2.617798042E1,-2.318125534E1,7.676094055E0
2.019222875E1,2.628169060E1,-2.325415039E1,7.709360123E0
2.020216775E1,2.611289597E1,-2.317486191E1,7.824178696E0
2.021210675E1,2.613687897E1,-2.304051590E1,7.639519691E0
2.022204575E1,2.616058159E1,-2.302157974E1,7.660461426E0
