"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.038728375E1,-1.585203552E-1,9.699829102E0,-4.385879517E-1
2.039722275E1,-1.469943237E-1,9.755064240E0,-4.650828552E-1
2.040716275E1,-1.565744019E-1,9.766440582E0,-4.219725037E-1
2.041710175E1,-1.622625732E-1,9.759554901E0,-4.270619202E-1
2.042704075E1,-1.974394226E-1,9.787247314E0,-4.326004028E-1
2.043697975E1,-2.365081787E-1,9.780211945E0,-4.614903259E-1
2.044691875E1,-2.751278687E-1,9.772877197E0,-4.367916870E-1
2.045685775E1,-2.561174011E-1,9.764195251E0,-4.623884583E-1
2.046679675E1,-2.576142883E-1,9.796827393E0,-4.737648010E-1
2.047673575E1,-2.085163879E-1,9.808802490E0,-3.713777161E-1
2.048667475E1,-1.670526123E-1,9.829160156E0,-4.240681458E-1
2.049661375E1,-2.212399292E-1,9.866881714E0,-4.257147217E-1
2.050655275E1,-2.269281006E-1,9.864037628E0,-5.950126648E-1
2.051649175E1,-2.360591125E-1,9.856403503E0,-6.460565186E-1
2.052643075E1,-2.610571289E-1,9.849368134E0,-7.053332520E-1
2.053636975E1,-2.715353394E-1,9.873168640E0,-6.547384644E-1
2.054630975E1,-2.874023438E-1,9.854457550E0,-5.234614563E-1
2.055624875E1,-3.339555359E-1,9.804012451E0,-4.409829712E-1
2.056618775E1,-3.552113342E-1,9.883497162E0,-3.534150696E-1
2.057612675E1,-4.028123474E-1,9.862690430E0,-2.698887634E-1
2.058606575E1,-4.158352661E-1,9.833351440E0,-2.369572449E-1
2.059600475E1,-3.821553040E-1,9.828561401E0,-2.044747925E-1
2.060594375E1,-3.782633972E-1,9.848619690E0,-2.161505127E-1
2.061588275E1,-4.070036316E-1,9.836045837E0,-2.160008240E-1
2.062582175E1,-3.800596619E-1,9.870174866E0,-2.526745605E-1
2.063576075E1,-3.761677551E-1,9.845625916E0,-3.061134338E-1
2.064569975E1,-3.911366272E-1,9.819580078E0,-4.035607910E-1
2.065563875E1,-4.034111023E-1,9.784702606E0,-4.555027771E-1
2.066557775E1,-3.353027344E-1,9.828112335E0,-4.414320374E-1
2.067551675E1,-3.522175598E-1,9.861043854E0,-4.432283020E-1
2.068545675E1,-3.778143311E-1,9.837093658E0,-4.119433594E-1
2.069539575E1,-3.341052246E-1,9.815388794E0,-3.778143311E-1
2.070533475E1,-3.261717224E-1,9.801617432E0,-3.303630066E-1
2.071527375E1,-3.296145630E-1,9.810000000E0,-2.398013306E-1
2.072521275E1,-2.809657288E-1,9.828860779E0,-1.778302002E-1
2.073515175E1,-2.375559998E-1,9.840237122E0,-1.523831177E-1
2.074509075E1,-1.980381775E-1,9.824819183E0,-1.445993042E-1
2.075502975E1,-1.616638184E-1,9.820777588E0,-1.068777466E-1
2.076496875E1,-3.293151855E-2,9.877958679E0,-1.173559570E-1
2.077490775E1,-1.609153748E-1,9.803713074E0,-2.079176331E-1
2.078484675E1,-1.682501221E-1,9.871821442E0,-3.614982605E-1
2.079478575E1,-6.975494385E-2,9.914482727E0,-5.179229736E-1
2.080472475E1,-1.438508606E-1,9.839638367E0,-5.038522339E-1
2.081466475E1,-6.676116943E-2,9.792187042E0,-4.598437500E-1
2.082460375E1,-9.610015869E-2,9.776320038E0,-4.370910645E-1
2.083454275E1,-1.833686829E-1,9.764794006E0,-4.065545654E-1
2.084448175E1,-3.417393494E-1,9.830507355E0,-3.882925415E-1
2.085442387E1,-3.797602844E-1,9.780810699E0,-4.162843323E-1
2.086436287E1,-3.359014893E-1,9.776769104E0,-3.629951477E-1
2.087430188E1,-2.685415649E-1,9.797276459E0,-3.165916443E-1
2.088424088E1,-2.628533936E-1,9.767787781E0,-2.887495422E-1
2.089417987E1,-2.960842896E-1,9.674531708E0,-2.975811768E-1
2.090411887E1,-2.406994629E-1,9.727072449E0,-3.119512939E-1
2.091405787E1,-2.176473999E-1,9.709109802E0,-3.420387268E-1
2.092399688E1,-1.954934692E-1,9.715845795E0,-2.899470520E-1
2.093393588E1,-1.630110168E-1,9.622589722E0,-3.177891541E-1
2.094387487E1,-1.860630798E-1,9.653275909E0,-3.411405945E-1
2.095381487E1,-1.550775146E-1,9.693991241E0,-4.218228149E-1
2.096375387E1,-8.831634521E-2,9.644144897E0,-5.075944519E-1
2.097369288E1,-1.389111328E-1,9.650731201E0,-7.740403748E-1
2.098363188E1,-1.441502380E-1,9.666298828E0,-8.289761353E-1
2.099357087E1,-8.801696777E-2,9.745184784E0,-5.195695496E-1
2.100350987E1,-6.586303711E-2,9.670639801E0,-4.442761230E-1
2.101344887E1,-1.133143616E-1,9.626331940E0,-4.504133606E-1
2.102338788E1,-1.580712891E-1,9.718839569E0,-5.101391602E-1
2.103332688E1,-1.586700439E-1,9.705068207E0,-5.303471375E-1
2.104326588E1,-8.936416626E-2,9.629774780E0,-4.367916870E-1
2.105320487E1,6.137237549E-2,9.578431549E0,-5.025050354E-1
2.106314387E1,2.290237427E-1,9.636211395E0,-6.075865173E-1
2.107308287E1,2.779719543E-1,9.638157349E0,-8.322692871E-1
2.108302188E1,2.872526550E-1,9.602980499E0,-1.091380463E0
2.109296088E1,2.501298523E-1,9.548493805E0,-1.194815369E0
2.110290087E1,-1.089733887E-1,9.514514465E0,-1.221010895E0
2.111283987E1,-7.756869507E-1,9.684411163E0,-9.569599915E-1
2.112277887E1,-1.061143341E0,1.001537292E1,-4.507127380E-1
2.113271788E1,-9.249266052E-1,9.932595062E0,-2.658471680E-1
2.114265688E1,-6.276448059E-1,9.777068481E0,-2.095642090E-1
2.115259587E1,-2.706372070E-1,9.886790314E0,-1.227447510E-1
2.116253487E1,-1.523831177E-1,9.869576111E0,-2.139051819E-1
2.117247387E1,-5.703140259E-2,9.766739960E0,-3.393443298E-1
2.118241288E1,5.194198608E-2,9.685908051E0,-4.704716492E-1
2.119235188E1,1.026864624E-1,9.655670929E0,-5.297483826E-1
2.120229088E1,6.017486572E-2,9.667795715E0,-5.556445312E-1
2.121222987E1,-2.145039368E-1,9.716145172E0,-4.989125061E-1
2.122216887E1,-5.354365540E-1,9.764494629E0,-4.553530884E-1
2.123210888E1,-7.144642639E-1,9.827663269E0,-4.625381470E-1
2.124204788E1,-7.930508423E-1,9.786798248E0,-4.706213379E-1
2.125198688E1,-6.843768311E-1,9.765841827E0,-3.438349915E-1
2.126192587E1,-5.520520020E-1,9.768236847E0,-3.814068604E-1
2.127186487E1,-4.131408691E-1,9.690548401E0,-6.066883850E-1
2.128180387E1,-3.085084534E-1,9.569300537E0,-8.328680420E-1
2.129174288E1,-1.035845947E-1,9.467661896E0,-9.566606140E-1
2.130168188E1,1.246907043E-1,9.441466370E0,-9.755213928E-1
2.131162087E1,4.625381470E-2,9.389374695E0,-8.922944641E-1
2.132155987E1,-1.469943237E-1,9.490713959E0,-6.562353516E-1
2.133149887E1,-1.520837402E-1,9.536518707E0,-5.236111450E-1
2.134143788E1,-2.326162720E-1,9.445807343E0,-6.195616150E-1
2.135137688E1,-3.839515686E-1,9.430688782E0,-6.611750793E-1
2.136131588E1,-5.122348022E-1,9.481283569E0,-5.902226257E-1
2.137125587E1,-4.896318054E-1,9.441616058E0,-5.474116516E-1
2.138119487E1,-5.336402893E-1,9.483079834E0,-4.872367859E-1
2.139113388E1,-7.032376099E-1,9.561965790E0,-5.577401733E-1
2.140107288E1,-7.429051208E-1,9.484876099E0,-8.171507263E-1
2.141101187E1,-7.520361328E-1,9.450148315E0,-8.060737610E-1
2.142095087E1,-6.306385803E-1,9.428593140E0,-4.510121155E-1
2.143088987E1,-5.430706787E-1,9.493258667E0,-1.609153748E-1
2.144082887E1,-5.962101746E-1,9.592651978E0,8.128097534E-2
2.145076788E1,-7.225474548E-1,9.777517548E0,3.387455750E-1
2.146070688E1,-8.985813904E-1,9.853409729E0,5.295986938E-1
2.147064587E1,-7.863148499E-1,9.961634674E0,5.786965942E-1
2.148058487E1,-6.041436768E-1,9.995614014E0,6.951544189E-1
2.149052387E1,-3.875440979E-1,1.005519012E1,8.675958252E-1
2.150046388E1,-1.263372803E-1,1.012973511E1,9.812095642E-1
2.151040288E1,1.559756470E-1,1.013347733E1,9.858499146E-1
2.152034187E1,2.073188782E-1,1.010608429E1,9.548643494E-1
2.153028087E1,3.338058472E-2,1.003303619E1,9.904902649E-1
2.154021987E1,-1.886077881E-2,1.003318588E1,9.752220154E-1
2.155015888E1,-6.002517700E-2,1.004141876E1,9.205856323E-1
2.156009788E1,-1.386117554E-1,1.002136047E1,8.162525940E-1
2.157003687E1,-2.225871277E-1,9.886940002E0,8.285270691E-1
2.157997587E1,-2.510279846E-1,9.807006226E0,8.812174988E-1
2.158991487E1,-1.579216003E-1,9.727072449E0,8.152047729E-1
2.159985387E1,-8.083190918E-2,9.655521240E0,8.147557068E-1
2.160979288E1,1.064286804E-1,9.729766846E0,8.226892090E-1
2.161973188E1,8.068222046E-2,9.758956146E0,6.384223938E-1
2.162967087E1,-2.942880249E-1,9.739047546E0,4.599934387E-1
2.163961087E1,-6.264472961E-1,9.683363342E0,2.401007080E-1
2.164954988E1,-6.536906433E-1,9.637708282E0,8.637039185E-2
2.165948888E1,-6.367758179E-1,9.568252716E0,1.356179810E-1
2.166942788E1,-5.022056580E-1,9.605974274E0,2.207908630E-1
2.167936687E1,-3.353027344E-1,9.688901825E0,2.121089172E-1
2.168930587E1,-1.164578247E-1,9.761351166E0,1.547781372E-1
2.169924487E1,1.383123779E-1,9.823771362E0,1.610650635E-1
2.170918388E1,2.474354553E-1,9.746082916E0,1.294807434E-1
2.171912288E1,1.167572021E-1,9.850266266E0,1.504371643E-1
2.172906187E1,-1.917512512E-1,9.924212494E0,3.028202820E-1
2.173900087E1,-2.935395813E-1,9.844877472E0,1.531315613E-1
2.174893987E1,-3.391946411E-1,9.864786072E0,-1.119671631E-1
2.175887887E1,-5.689668274E-1,9.786798248E0,-1.916015625E-2
2.176881888E1,-4.216731262E-1,9.729916534E0,3.385958862E-1
2.177875787E1,-2.788700867E-1,9.647438049E0,3.523672485E-1
2.178869687E1,-1.875599670E-1,9.563462677E0,2.101629639E-1
2.179863587E1,2.739303589E-2,9.742640076E0,2.414479065E-1
2.180857488E1,-7.484436035E-4,9.747430115E0,5.182223511E-1
2.181851388E1,-3.861968994E-2,9.664801941E0,4.808001709E-1
2.182845288E1,-2.359094238E-1,9.488768005E0,4.355941772E-1
2.183839187E1,-4.812492371E-1,9.193132782E0,6.965016174E-1
2.184833087E1,-5.450166321E-1,9.112899628E0,7.732919312E-1
2.185826662E1,-2.869532776E-1,9.684111786E0,6.456074524E-1
2.186820562E1,4.580474854E-2,1.006072861E1,2.700384521E-1
2.187814462E1,1.558259583E-1,1.008527756E1,1.562750244E-1
2.188808363E1,1.094224548E-1,9.834848328E0,3.189866638E-1
2.189802263E1,1.481918335E-1,9.657766571E0,3.263214111E-1
2.190796262E1,2.960842896E-1,9.680668945E0,3.528163147E-1
2.191790162E1,3.429368591E-1,9.704619141E0,6.417155457E-1
2.192784062E1,2.306703186E-1,9.712852020E0,8.433462524E-1
2.193777963E1,-9.205856323E-2,9.627230072E0,7.346722412E-1
2.194771863E1,-4.326004028E-2,9.702224121E0,9.095086670E-1
2.195765762E1,1.233435059E-1,9.970316620E0,7.899073792E-1
2.196759662E1,-7.753875732E-2,9.850715332E0,8.783734131E-1
2.197753562E1,-2.874023438E-1,9.755812683E0,7.319778442E-1
2.198747462E1,-3.502716064E-1,9.660311279E0,5.215155029E-1
2.199741363E1,-4.593946838E-1,9.434431000E0,5.444178772E-1
2.200735263E1,-3.694317627E-1,9.403445435E0,7.432044983E-1
2.201729162E1,-3.601510620E-1,9.651629333E0,5.950126648E-1
2.202723062E1,-3.797602844E-1,9.659712524E0,7.717950439E-1
2.203717063E1,-2.209405518E-1,9.685758362E0,8.264314270E-1
2.204710963E1,-1.613644409E-1,9.757459259E0,6.993457031E-1
2.205704863E1,-2.291734314E-1,9.636810150E0,7.128176880E-1
2.206698762E1,-5.987548828E-4,9.915530548E0,4.752616882E-1
2.207692662E1,3.071612549E-1,1.025292892E1,2.335144043E-1
2.208686562E1,3.050656128E-1,1.019889130E1,3.201841736E-1
2.209680463E1,1.372645569E-1,9.946965179E0,5.252577209E-1
2.210674363E1,-9.131011963E-3,9.792935486E0,5.405259705E-1
2.211668262E1,-2.933898926E-2,9.787097626E0,4.888833618E-1
2.212662162E1,-4.640350342E-3,9.821675720E0,4.242178345E-1
2.213656062E1,-3.592529297E-2,9.817185059E0,4.110452271E-1
2.214649962E1,-2.230361938E-2,9.833950195E0,4.517605591E-1
2.215643863E1,2.993774414E-3,9.840686188E0,4.529580688E-1
2.216637862E1,-2.694396973E-3,9.820927277E0,5.050497437E-1
2.217631762E1,-3.592529297E-2,9.804461517E0,5.363346863E-1
2.218625662E1,-2.113604736E-1,9.643546143E0,2.842588806E-1
2.219619563E1,-4.864883423E-1,9.168134766E0,3.565585327E-1
2.220613463E1,-3.712280273E-1,9.278006287E0,4.691244507E-1
2.221607363E1,3.562591553E-2,9.869276733E0,5.164260864E-1
2.222601262E1,2.206411743E-1,1.004067032E1,2.897973633E-1
2.223595162E1,1.642085266E-1,9.957593079E0,1.466949463E-1
2.224589062E1,-1.422042847E-2,9.853409729E0,1.440005493E-1
2.225582963E1,-1.959425354E-1,9.766141205E0,2.519261169E-1
2.226576863E1,-2.246827698E-1,9.699679413E0,3.070115662E-1
2.227570762E1,-1.993853760E-1,9.707912292E0,3.610491943E-1
2.228564662E1,-1.368154907E-1,9.738748169E0,3.969744873E-1
2.229558662E1,-1.014889526E-1,9.758507080E0,3.766168213E-1
2.230552563E1,-8.307723999E-2,9.792037354E0,3.104544067E-1
2.231546463E1,1.302291870E-2,9.812844086E0,2.493814087E-1
2.232540362E1,1.169068909E-1,9.828711090E0,2.646496582E-1
2.233534262E1,2.173480225E-1,9.881102142E0,3.906875610E-1
2.234528162E1,2.906954956E-1,9.886640625E0,4.715194702E-1
2.235522063E1,2.139051819E-1,9.802964630E0,5.691165161E-1
2.236515963E1,9.999206543E-2,9.746531982E0,6.867718506E-1
2.237509863E1,1.571731567E-2,9.732610931E0,7.550299072E-1
2.238503762E1,8.981323242E-2,9.793085175E0,8.403524780E-1
2.239497662E1,2.246827698E-1,9.884544983E0,9.047186279E-1
2.240491562E1,2.989283752E-1,9.896220703E0,9.180409241E-1
2.241485463E1,2.728825378E-1,9.873617706E0,8.141569519E-1
2.242479462E1,2.576142883E-1,9.876611481E0,6.644682312E-1
2.243473362E1,3.903881836E-1,9.951755219E0,5.945635986E-1
2.244467262E1,5.381309509E-1,1.004950195E1,5.273533630E-1
2.245461162E1,5.517526245E-1,1.004351440E1,4.797523499E-1
2.246455063E1,5.043013000E-1,9.983489227E0,5.828878784E-1
2.247448963E1,3.544628906E-1,9.893675995E0,5.846841431E-1
2.248442862E1,1.658551025E-1,9.826465759E0,5.388793945E-1
2.249436762E1,3.966751099E-2,9.774673462E0,5.703140259E-1
2.250430662E1,3.861968994E-2,9.777966614E0,6.523434448E-1
2.251424563E1,-3.832031250E-2,9.836644592E0,6.505471802E-1
2.252418463E1,-6.466552734E-2,9.862241364E0,4.857398987E-1
2.253412363E1,-2.409988403E-2,9.842033386E0,3.306623840E-1
2.254406262E1,6.750961304E-2,9.821526031E0,2.468367004E-1
2.255400262E1,3.577560425E-2,9.739646301E0,1.425036621E-1
2.256394163E1,-5.388793945E-2,9.736053772E0,7.155120850E-2
2.257388063E1,-1.124162292E-1,9.726324005E0,1.134640503E-1
2.258381962E1,-1.692979431E-1,9.692045288E0,2.266287231E-1
2.259375862E1,-2.001338196E-1,9.662556610E0,2.899470520E-1
2.260369762E1,-2.436932373E-1,9.668095093E0,2.833607483E-1
2.261363662E1,-2.871029663E-1,9.653126221E0,2.749781799E-1
2.262357563E1,-2.930905151E-1,9.591604156E0,3.677851868E-1
2.263351463E1,-3.058140564E-1,9.557774506E0,4.462220764E-1
2.264345362E1,-4.141886902E-1,9.525890808E0,4.005670166E-1
2.265339262E1,-5.776487732E-1,9.429640961E0,2.996768188E-1
2.266333162E1,-6.399192810E-1,9.434880066E0,2.195933533E-1
2.267327063E1,-6.337820435E-1,9.474098511E0,1.742376709E-1
2.268320963E1,-6.014492798E-1,9.450597382E0,2.517764282E-1
2.269314962E1,-5.899232483E-1,9.403445435E0,3.873944092E-1
2.270308862E1,-5.180726624E-1,9.413474579E0,4.408332825E-1
2.271302762E1,-3.480262756E-1,9.444909210E0,4.320016479E-1
2.272296663E1,-5.161267090E-1,9.432035980E0,4.490661621E-3
2.273290563E1,-4.947212219E-1,9.502838745E0,2.703378296E-1
2.274284462E1,-1.913021851E-1,9.867480469E0,2.915936279E-1
2.275278362E1,-4.415817261E-2,1.002510269E1,1.305285645E-1
2.276272262E1,-1.128652954E-1,9.889484711E0,3.998185730E-1
2.277266163E1,2.499801636E-2,9.744586029E0,4.843927002E-1
2.278260063E1,1.507365417E-1,9.754166107E0,4.358935547E-1
2.279253963E1,4.296066284E-2,9.807006226E0,5.951623535E-1
2.280247862E1,-8.487350464E-2,9.827214203E0,8.060737610E-1
2.281241862E1,-3.387455750E-1,9.833800507E0,9.511221313E-1
2.282235763E1,-5.402265930E-1,9.878108368E0,9.690847778E-1
2.283229663E1,-5.926176453E-1,9.949659576E0,1.065184937E0
2.284223563E1,-5.575904846E-1,9.963730316E0,1.219663696E0
2.285217462E1,-6.825805664E-1,9.940378876E0,1.300794983E0
2.286211412E1,-9.144483948E-1,9.901759186E0,1.194066925E0
2.287205313E1,-1.304686890E0,9.824070740E0,1.055006104E0
2.288199213E1,-1.461560669E0,9.778415680E0,8.554710388E-1
2.289193113E1,-9.671388245E-1,9.848769379E0,4.462220764E-1
2.290187012E1,-7.244934082E-1,9.788594513E0,3.897894287E-1
2.291180912E1,-6.873706055E-1,9.787097626E0,4.977149963E-1
2.292174812E1,-4.890330505E-1,9.836345215E0,5.143304443E-1
2.293168713E1,-2.457888794E-1,9.832153931E0,5.337899780E-1
2.294162713E1,-1.213975525E-1,9.834099884E0,8.024812317E-1
2.295156612E1,-1.683998108E-1,9.852661285E0,1.039588165E0
2.296150512E1,-2.210902405E-1,9.843530273E0,9.797126770E-1
2.297144412E1,-2.454895020E-1,9.770033112E0,7.566764832E-1
2.298138313E1,-3.019221497E-1,9.717791748E0,5.951623535E-1
2.299132213E1,-4.174818420E-1,9.706565094E0,4.043092346E-1
2.300126112E1,-4.110452271E-1,9.706565094E0,3.830534363E-1
2.301120012E1,-3.929328918E-1,9.661808167E0,3.549119568E-1
2.302113912E1,-3.799099731E-1,9.601483612E0,3.369493103E-1
2.303107813E1,-5.776487732E-1,9.577234039E0,1.390608215E-1
2.304101713E1,-7.035369873E-1,9.610015869E0,2.519261169E-1
2.305095613E1,-6.791377258E-1,9.638606415E0,3.933819580E-1
2.306089512E1,-5.418731689E-1,9.682614899E0,3.864962769E-1
2.307083512E1,-4.167333984E-1,9.678872681E0,4.637356567E-1
2.308077413E1,-3.589535522E-1,9.711205444E0,7.243437195E-1
2.309071313E1,-3.740721130E-1,9.663454742E0,6.884184265E-1
2.310065213E1,-1.960922241E-1,9.639803925E0,5.176235962E-1
2.311059112E1,4.625381470E-2,9.644444275E0,2.227368164E-1
2.312053012E1,2.829116821E-2,9.613907776E0,1.437011719E-2
2.313046912E1,-7.484436035E-3,9.655072174E0,-1.350192261E-1
2.314040813E1,-1.200503540E-1,9.649384003E0,-2.478845215E-1
2.315034713E1,-1.993853760E-1,9.600136414E0,-2.245330811E-1
2.316028612E1,-2.197430420E-1,9.585317230E0,-3.876937866E-2
2.317022512E1,-2.549198914E-1,9.633217621E0,3.812571716E-1
2.318016412E1,-2.579136658E-1,9.655820618E0,8.433462524E-1
2.319010313E1,-4.834945679E-2,9.757309570E0,1.103804626E0
2.320004313E1,6.885681152E-3,9.896520081E0,1.262324982E0
2.320998212E1,-1.392105103E-1,9.918973389E0,1.262774048E0
2.321992112E1,-2.814147949E-1,9.894574127E0,1.027164001E0
2.322986012E1,-5.186714172E-1,9.903405762E0,8.592132568E-1
2.323979913E1,-6.063890076E-1,9.816586304E0,7.348219299E-1
2.324973813E1,-6.613247681E-1,9.790989532E0,7.390132141E-1
2.325967712E1,-7.072792053E-1,9.840386810E0,8.515791321E-1
2.326961612E1,-4.815486145E-1,9.923464050E0,6.824308777E-1
2.327955512E1,-4.311035156E-1,9.961185608E0,5.692662048E-1
2.328949412E1,-4.748126221E-1,9.922266541E0,7.421566772E-1
2.329943313E1,-2.321672058E-1,9.884395294E0,1.063688049E0
2.330937213E1,-2.384541321E-1,9.830507355E0,1.056203613E0
2.331931112E1,-1.005908203E-1,9.873917084E0,1.080602875E0
2.332925112E1,-1.300794983E-1,9.966125336E0,1.042432251E0
2.333919012E1,-1.727407837E-1,9.977052612E0,1.002615051E0
2.334912913E1,-1.017883301E-2,9.911788330E0,8.267308044E-1
2.335906813E1,8.981323242E-4,9.829010468E0,6.695576477E-1
2.336900712E1,-1.495390320E-1,9.797875214E0,5.542973328E-1
2.337894612E1,-1.445993042E-1,9.828112335E0,7.467970276E-1
2.338888512E1,-1.746867371E-1,9.843081207E0,8.930429077E-1
2.339882413E1,-1.995350647E-1,9.771380310E0,8.657995605E-1
2.340876313E1,-1.574725342E-1,9.721234589E0,6.732998657E-1
2.341870212E1,4.415817261E-2,9.755513306E0,5.761518860E-1
2.342864112E1,1.372645569E-1,9.695039063E0,3.125500488E-1
2.343858012E1,-4.330494690E-1,9.580078125E0,7.680528259E-1
2.344851912E1,-5.327421570E-1,9.758207703E0,9.297166443E-1
2.345845913E1,-4.745132446E-1,9.810449066E0,6.839277649E-1
2.346839812E1,-1.158590698E-1,9.703271942E0,5.484594727E-1
2.347833712E1,1.438508606E-1,9.615554352E0,5.020559692E-1
2.348827612E1,5.433700562E-2,9.580826569E0,4.327500916E-1
2.349821513E1,-1.372645569E-1,9.584269409E0,2.573149109E-1
2.350815413E1,-1.106199646E-1,9.600286102E0,7.664062500E-2
2.351809313E1,1.194515991E-1,9.634564819E0,2.815644836E-1
2.352803212E1,2.115101624E-1,9.626182251E0,4.489164734E-1
2.353797112E1,9.624984741E-2,9.446555786E0,6.113287354E-1
2.354791012E1,-2.094145203E-1,9.384135590E0,8.253836060E-1
2.355784913E1,-3.330574036E-1,9.542057190E0,7.996371460E-1
2.356778813E1,-3.493734741E-1,9.725874939E0,7.698490906E-1
2.357772712E1,-3.445834351E-1,1.007584717E1,1.032552795E0
2.358766712E1,-9.999206543E-2,1.017928207E1,4.769082642E-1
2.359760612E1,2.107617188E-1,1.008078690E1,1.927990723E-1
2.360754513E1,6.783892822E-1,9.835447083E0,6.697073364E-1
2.361748413E1,5.622308350E-1,9.353299713E0,6.740483093E-1
2.362742312E1,6.990463257E-1,9.133107605E0,6.370751953E-1
2.363736212E1,1.176104279E0,9.234895935E0,4.739144897E-1
2.364730112E1,1.204994202E0,8.885971527E0,-4.974156189E-1
2.365724013E1,-1.799108734E0,8.760532379E0,-1.008303223E0
2.366717913E1,-4.559668121E0,9.853409729E0,-4.363426208E-1
2.367711813E1,-3.759432220E0,1.119866226E1,1.439107361E0
2.368705712E1,-4.809498596E-1,1.140164017E1,2.363435211E0
2.369699612E1,9.699829102E-2,1.041249710E1,1.655856628E0
2.370693613E1,-7.969427490E-1,9.771080933E0,-5.379812622E-1
2.371687513E1,-1.056802368E0,9.066196747E0,-2.693798218E0
2.372681413E1,2.589614868E-1,7.970325623E0,-1.746418304E0
2.373675312E1,3.608246613E0,8.993747406E0,-6.797364807E-1
2.374669212E1,2.210153961E0,8.920848999E0,-8.506809998E-1
2.375663112E1,-2.537074127E0,8.518785095E0,9.789642334E-1
2.376657013E1,-4.040248260E0,1.025652145E1,3.805236969E0
2.377650913E1,-1.484762421E0,1.183064804E1,4.803511047E0
2.378644812E1,1.242416382E-1,1.101753891E1,5.143903198E0
2.379638712E1,-3.365002441E-1,9.463620300E0,4.096231842E0
2.380632612E1,-2.805166626E-1,9.428742828E0,2.789598999E0
2.381626513E1,-5.292993164E-1,9.369017029E0,1.527723083E0
2.382620413E1,-3.020718384E-1,1.001567230E1,1.336720276E-1
2.383614412E1,-1.335223389E-1,1.018661682E1,-7.785310364E-1
2.384608312E1,3.367996216E-2,9.975256348E0,-9.559121704E-1
2.385602217E1,3.622467041E-2,9.704768829E0,-2.171983337E-1
2.386596117E1,3.092568970E-1,9.842931519E0,8.873547363E-1
2.387590017E1,2.957849121E-1,9.874515839E0,1.767075348E0
2.388583917E1,-5.896238708E-1,9.981393585E0,2.318229218E0
2.389577817E1,-1.095871124E0,1.014859589E1,2.723286896E0
2.390571717E1,-7.964936829E-1,1.014500336E1,2.452050934E0
2.391565617E1,-4.999603271E-1,9.991422729E0,1.563798065E0
2.392559517E1,-1.721420288E-1,9.850116577E0,8.367599487E-1
2.393553417E1,2.035766602E-1,9.836195526E0,7.006929016E-1
2.394547317E1,3.309617615E-1,9.857002258E0,6.328839111E-1
2.395541317E1,1.237925720E-1,9.850565643E0,5.550457764E-1
2.396535217E1,5.703140259E-2,9.908794556E0,4.565505981E-1
2.397529117E1,1.577719116E-1,9.858948212E0,9.015751648E-1
2.398523017E1,-1.134640503E-1,9.819131012E0,1.560355225E0
2.399516917E1,-4.150868225E-1,9.795629883E0,1.832189941E0
2.400510817E1,-4.643344116E-1,9.603579254E0,1.647024994E0
2.401504717E1,-4.354444885E-1,9.574240265E0,1.128952332E0
2.402498617E1,-4.275109863E-1,9.501192169E0,5.553451538E-1
2.403492517E1,-4.703219604E-1,9.407337341E0,3.743714905E-1
2.404486417E1,-3.019221497E-1,9.317823486E0,4.023632813E-1
2.405480317E1,-3.011737061E-1,9.357790375E0,5.203179932E-1
2.406474217E1,-2.356100464E-1,9.404493256E0,8.177494812E-1
2.407468117E1,-2.077679443E-1,9.466165009E0,1.046174469E0
2.408462117E1,-3.866459656E-1,9.503287811E0,1.230291595E0
2.409456017E1,-5.444178772E-1,9.542506256E0,1.303489380E0
2.410449917E1,-5.899232483E-1,9.588311005E0,1.377136230E0
2.411443817E1,-4.231700134E-1,9.500743103E0,1.546134796E0
2.412437717E1,-3.582051086E-1,9.628128204E0,1.504820709E0
2.413431617E1,-3.019221497E-1,9.665101318E0,1.525627441E0
2.414425517E1,-5.310955811E-1,9.693691864E0,1.230141907E0
2.415419417E1,-6.291416931E-1,9.722282410E0,9.006770325E-1
2.416413317E1,-4.819976807E-1,9.731563110E0,8.536747742E-1
2.417407217E1,-2.474354553E-1,9.737101593E0,9.865983582E-1
2.418401117E1,-4.008663940E-1,9.779014435E0,1.041085052E0
2.419395017E1,-5.050497437E-1,9.825417938E0,1.072519684E0
2.420388917E1,-6.128256226E-1,9.873318329E0,1.067579956E0
2.421382917E1,-7.551795959E-1,9.815837860E0,1.205293579E0
2.422376817E1,-6.812333679E-1,9.839039612E0,1.460812225E0
2.423370717E1,-7.191046143E-1,9.897268524E0,1.363813934E0
2.424364617E1,-6.991960144E-1,9.897567902E0,1.304387512E0
2.425358517E1,-6.848258972E-1,9.920170898E0,1.246757355E0
2.426352417E1,-4.876858521E-1,9.907447357E0,1.237476654E0
2.427346317E1,-2.598596191E-1,9.889335022E0,1.239871674E0
2.428340217E1,-2.284249878E-1,9.906100159E0,1.168470154E0
2.429334117E1,-2.996768188E-1,9.908495178E0,1.052012329E0
2.430328017E1,-3.144960022E-1,9.877509613E0,1.013692017E0
2.431321917E1,-2.630030823E-1,9.815837860E0,1.071771240E0
2.432315917E1,-1.384620667E-1,9.805359650E0,1.148561554E0
2.433309817E1,-1.395098877E-1,9.795330505E0,1.289718018E0
2.434303717E1,-2.408491516E-1,9.771529999E0,1.329684906E0
2.435297617E1,-2.915936279E-1,9.723928986E0,1.229842529E0
