"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.141368500E0,4.671784973E-1,4.595443726E-1,1.003677841E1,1.005814882E1
3.151307500E0,4.469705200E-1,4.406835938E-1,1.012030472E1,1.013975109E1
3.161246500E0,3.644920349E-1,4.427792358E-1,1.020951920E1,1.022561441E1
3.171185500E0,3.164419556E-1,4.972659302E-1,1.014635056E1,1.016345603E1
3.181125500E0,2.880010986E-1,4.632865906E-1,9.971813507E0,9.986723372E0
3.191064500E0,2.650987244E-1,3.993695068E-1,9.784103851E0,9.795838990E0
3.201003500E0,3.115022278E-1,4.050576782E-1,9.678423615E0,9.691903271E0
3.210942500E0,2.758763123E-1,3.597019958E-1,9.682315521E0,9.692921496E0
3.220881500E0,2.498304749E-1,2.451901245E-1,9.815538483E0,9.821778310E0
3.230821500E0,2.086660767E-1,2.040257263E-1,1.002240829E1,1.002665627E1
3.240760500E0,1.200503540E-1,2.055226135E-1,1.012629227E1,1.012908914E1
3.250699500E0,6.032455444E-2,1.950444031E-1,1.013841705E1,1.014047246E1
3.260638500E0,-7.035369873E-3,1.963916016E-1,1.003423370E1,1.003615789E1
3.270577500E0,-7.963439941E-2,2.079176331E-1,9.911938019E0,9.914438293E0
3.280517500E0,-8.187973022E-2,2.004331970E-1,9.862241364E0,9.864617705E0
3.290456500E0,-2.484832764E-2,1.571731567E-1,9.947264557E0,9.948537229E0
3.300395500E0,1.437011719E-2,7.783813477E-2,1.007180557E1,1.007211660E1
3.310334500E0,4.191284180E-2,-6.421646118E-2,1.025352768E1,1.025381443E1
3.320273500E0,6.586303711E-2,-9.879455566E-2,1.039992325E1,1.040060103E1
3.330213500E0,5.538482666E-2,-8.457412720E-2,1.037941589E1,1.037990822E1
3.340152500E0,-1.047821045E-3,-7.798782349E-2,1.027687912E1,1.027717508E1
3.350091500E0,-4.984634399E-2,-4.550537109E-2,1.016625916E1,1.016648320E1
3.360030500E0,-1.715432739E-1,2.649490356E-2,1.010593460E1,1.010742515E1
3.369969500E0,-3.571572876E-1,8.247848511E-2,1.019005966E1,1.019665043E1
3.379909500E0,-4.432283020E-1,1.264869690E-1,1.019155655E1,1.020197408E1
3.389848500E0,-5.272036743E-1,1.199006653E-1,1.013497421E1,1.014938531E1
3.399787500E0,-6.379733276E-1,5.254074097E-2,1.007973907E1,1.010004506E1
3.409726500E0,-7.002438354E-1,4.266128540E-2,1.003198837E1,1.005648806E1
3.419665500E0,-6.926097107E-1,6.062393188E-2,1.004321503E1,1.006725144E1
3.429605500E0,-7.467970276E-1,6.661148071E-2,1.005474106E1,1.008265643E1
3.439544500E0,-8.833131409E-1,6.032455444E-2,1.011237122E1,1.015105575E1
3.449483500E0,-9.556127930E-1,6.391708374E-2,1.017958145E1,1.022453714E1
3.459422500E0,-9.083111572E-1,1.481918335E-2,1.020981857E1,1.025015337E1
3.469361500E0,-8.878038025E-1,-5.254074097E-2,1.019829254E1,1.023699794E1
3.479301500E0,-7.720944214E-1,-1.422042847E-1,1.014904495E1,1.017936468E1
3.489240500E0,-6.956034851E-1,-2.502795410E-1,1.012464569E1,1.015159861E1
3.499179500E0,-6.842271423E-1,-2.496807861E-1,1.018107834E1,1.020709868E1
3.509118500E0,-7.424560547E-1,-1.877096558E-1,1.023541534E1,1.026402471E1
3.519058500E0,-7.846682739E-1,-2.381547546E-1,1.029723679E1,1.032983579E1
3.528997500E0,-6.634204102E-1,-3.558100891E-1,1.036863831E1,1.039593131E1
3.538936500E0,-3.068618774E-1,-4.761598206E-1,1.050470535E1,1.051996801E1
3.548875500E0,2.185455322E-2,-5.709127808E-1,1.075992462E1,1.077508222E1
3.558814500E0,2.588117981E-1,-6.167175293E-1,1.084210373E1,1.086271317E1
3.568754500E0,3.725752258E-1,-7.095245361E-1,1.084434906E1,1.087392036E1
3.578693500E0,4.113446045E-1,-7.722441101E-1,1.081994980E1,1.085526964E1
3.588632500E0,3.697311401E-1,-7.051835632E-1,1.050066376E1,1.053080834E1
3.598571500E0,1.718426514E-1,-6.096821594E-1,1.001357666E1,1.003359157E1
3.608510500E0,-1.008901978E-1,-4.863386536E-1,9.531279602E0,9.544212643E0
3.618450500E0,-3.273692322E-1,-3.406915283E-1,9.042994995E0,9.055329912E0
3.628389500E0,-5.432203674E-1,-2.784210205E-1,8.679700470E0,8.701138252E0
3.638328500E0,-7.881111145E-1,-3.344046021E-1,8.584348755E0,8.626933935E0
3.648267500E0,-8.839118958E-1,-5.468128967E-1,8.890312500E0,8.950863697E0
3.658206500E0,-7.691006470E-1,-7.406597900E-1,9.293723602E0,9.354859225E0
3.668146500E0,-3.258723450E-1,-8.225395203E-1,9.556576996E0,9.597443822E0
3.678085500E0,1.969903564E-1,-9.937834167E-1,9.554032288E0,9.607598224E0
3.688024500E0,5.189707947E-1,-1.272952881E0,9.306297455E0,9.407279736E0
3.697963500E0,6.947053528E-1,-1.463057556E0,9.100325775E0,9.243326358E0
3.707902500E0,7.433541870E-1,-1.454076233E0,8.999285889E0,9.146259325E0
3.717841500E0,4.920268250E-1,-1.372795258E0,9.115743713E0,9.231654276E0
3.727781500E0,1.407073975E-1,-1.329684906E0,9.277856598E0,9.373712369E0
3.737720500E0,-1.344204712E-1,-1.332079926E0,9.404343567E0,9.499167527E0
3.747659500E0,-2.442919922E-1,-1.376836853E0,9.403894501E0,9.507291416E0
3.757598500E0,2.739303589E-2,-1.410217438E0,9.279503174E0,9.386087723E0
3.767538500E0,4.472698975E-1,-1.477277985E0,9.101672974E0,9.231622367E0
3.777477500E0,6.994953918E-1,-1.524429932E0,9.169481964E0,9.321618953E0
3.787416500E0,8.434959412E-1,-1.545236664E0,9.388626251E0,9.552253380E0
3.797355500E0,9.584568787E-1,-1.562750244E0,9.605225830E0,9.778608856E0
3.807294500E0,8.801696777E-1,-1.577120361E0,9.944869537E0,1.010754359E1
3.817234500E0,6.610253906E-1,-1.639839935E0,1.021400986E1,1.036590695E1
3.827173833E0,6.786886597E-1,-1.734892273E0,1.032148636E1,1.048825773E1
3.837112833E0,9.348060608E-1,-1.663341064E0,1.037088364E1,1.054494160E1
3.847051833E0,1.226699066E0,-1.435664520E0,1.033525772E1,1.050635405E1
3.856990833E0,1.530567169E0,-1.172062683E0,1.034453842E1,1.052263474E1
3.866930833E0,1.685494995E0,-9.138496399E-1,1.040980270E1,1.058489522E1
3.876869833E0,1.654808807E0,-6.421646118E-1,1.051099228E1,1.065981830E1
3.886808833E0,1.593586121E0,-2.977308655E-1,1.056278458E1,1.068646707E1
3.896747833E0,1.356030121E0,-7.334747314E-2,1.061412781E1,1.070064982E1
3.906686833E0,1.012494507E0,-2.095642090E-3,1.053344559E1,1.058199534E1
3.916626833E0,6.072871399E-1,-1.576222229E-1,1.064077240E1,1.065925324E1
3.926565833E0,3.902384949E-1,-3.251239014E-1,1.086036575E1,1.087223693E1
3.936504833E0,5.046006775E-1,-3.450325012E-1,1.097517700E1,1.099218720E1
3.946443833E0,9.136999512E-1,-1.788780212E-1,1.094134735E1,1.098088916E1
3.956382833E0,1.526226196E0,-3.008743286E-2,1.072759186E1,1.083565867E1
3.966322833E0,1.958826599E0,2.604583740E-2,1.063164139E1,1.081061879E1
3.976261833E0,2.142344971E0,5.119354248E-2,1.053164932E1,1.074746017E1
3.986200833E0,2.006876678E0,1.145118713E-1,1.042342438E1,1.061548128E1
3.996139833E0,1.730102234E0,1.266366577E-1,1.028122009E1,1.042654196E1
4.006078833E0,1.339863739E0,1.146615601E-1,1.015458344E1,1.024323908E1
4.016018833E0,9.392967224E-1,1.278341675E-1,9.939480743E0,9.984582984E0
4.025957833E0,5.980064392E-1,1.326242065E-1,9.707463226E0,9.726769411E0
4.035896833E0,3.300636292E-1,7.469467163E-2,9.590556335E0,9.596525002E0
4.045835833E0,2.429447937E-1,9.595046997E-2,9.548044739E0,9.551616983E0
4.055774833E0,2.192939758E-1,9.654922485E-2,9.582922211E0,9.585917259E0
4.065714833E0,2.963836670E-1,8.592132568E-2,9.667646027E0,9.672569744E0
4.075653833E0,6.087840271E-1,1.478924561E-1,9.670490112E0,9.690762054E0
4.085592833E0,1.014590149E0,2.170486450E-1,9.567354584E0,9.623449330E0
4.095531833E0,1.193468170E0,2.288740540E-1,9.450896759E0,9.528703960E0
4.105470833E0,1.196312256E0,2.471360779E-1,9.379046173E0,9.458263391E0
4.115410833E0,1.070873108E0,2.486329651E-1,9.472002869E0,9.535587339E0
4.125349833E0,6.929090881E-1,2.221380615E-1,9.737850037E0,9.764998293E0
4.135288833E0,2.577639771E-1,1.833686829E-1,9.890233154E0,9.895290708E0
4.145227833E0,1.122665405E-2,1.922003174E-1,9.947414246E0,9.949277219E0
4.155166833E0,-1.670526123E-1,2.535726929E-1,9.963281250E0,9.967907451E0
4.165106833E0,-2.224374390E-1,3.743714905E-1,9.788145447E0,9.797827500E0
4.175045833E0,-1.948947144E-1,4.986131287E-1,9.487570496E0,9.502662412E0
4.184984833E0,-2.378553772E-1,5.728587341E-1,9.071585541E0,9.092766715E0
4.194923833E0,-2.490820312E-1,6.141728210E-1,8.762328644E0,8.787357588E0
4.204862833E0,-9.984237671E-2,6.685098267E-1,8.502618713E0,8.529443058E0
4.214801833E0,5.508544922E-2,7.210505676E-1,8.452772369E0,8.483649513E0
4.224741833E0,1.558259583E-1,7.400610352E-1,8.558452606E0,8.591803249E0
4.234680833E0,1.451980591E-1,7.719447327E-1,8.889264679E0,8.923900923E0
4.244619833E0,2.395019531E-2,8.458909607E-1,9.206455078E0,9.245264747E0
4.254558833E0,-1.538800049E-1,8.777746582E-1,9.476643219E0,9.518452296E0
4.264497833E0,-2.854563904E-1,9.283694458E-1,9.647737427E0,9.696504145E0
4.274437833E0,-3.369493103E-1,9.466314697E-1,9.760003967E0,9.811591279E0
4.284376833E0,-3.356021118E-1,9.672885132E-1,9.823322296E0,9.876534654E0
4.294315833E0,-3.508703613E-1,9.521699524E-1,9.848470001E0,9.900611041E0
4.304254833E0,-3.499722290E-1,9.551637268E-1,9.806257782E0,9.858879753E0
4.314193833E0,-3.302133179E-1,9.897418213E-1,9.686357117E0,9.742389024E0
4.324133833E0,-3.881428528E-1,1.031205597E0,9.558672638E0,9.621967702E0
4.334072833E0,-4.649331665E-1,1.066831512E0,9.433832245E0,9.505339718E0
4.344011833E0,-5.264552307E-1,1.077908478E0,9.404044189E0,9.480247302E0
4.353950833E0,-5.712121582E-1,1.034049683E0,9.427994385E0,9.501716697E0
4.363889833E0,-5.635780334E-1,1.005159760E0,9.435778198E0,9.505886416E0
4.373829833E0,-5.343887329E-1,9.846524048E-1,9.513616333E0,9.579353183E0
4.383768833E0,-6.577322388E-1,9.563612366E-1,9.681567078E0,9.750896348E0
4.393707833E0,-8.129594421E-1,9.925859070E-1,9.829160156E0,9.912543529E0
4.403646833E0,-9.666897583E-1,9.762698364E-1,9.990225220E0,1.008425465E1
4.413585833E0,-1.031205597E0,9.506730652E-1,1.002091141E1,1.011858833E1
4.423525833E0,-9.494755554E-1,9.129515076E-1,1.005249573E1,1.013842466E1
4.433464833E0,-7.912545776E-1,9.225315857E-1,1.001477417E1,1.008825307E1
4.443403833E0,-6.267466736E-1,8.623567200E-1,9.935888214E0,9.992914745E0
4.453342833E0,-4.626878357E-1,8.267308044E-1,9.793683929E0,9.839400834E0
4.463281833E0,-4.275109863E-1,8.231382751E-1,9.739496613E0,9.783563590E0
4.473221833E0,-4.921765137E-1,8.065228271E-1,9.795180817E0,9.840644492E0
4.483160833E0,-5.959107971E-1,7.890092468E-1,9.826166382E0,9.875788122E0
4.493099833E0,-7.280859375E-1,7.792794800E-1,9.882599030E0,9.939977325E0
4.503038833E0,-8.062234497E-1,7.924520874E-1,9.963580627E0,1.002750794E1
4.512977833E0,-1.002016296E0,7.976911926E-1,9.898615723E0,9.981129251E0
4.522917833E0,-1.060843964E0,7.717950439E-1,9.977950745E0,1.006382425E1
4.532856833E0,-1.025667114E0,7.327262878E-1,9.920021210E0,9.999785080E0
4.542795833E0,-9.086105347E-1,6.557862854E-1,9.914782104E0,9.977902231E0
4.552734833E0,-7.815248108E-1,5.891748047E-1,9.971214752E0,1.001913328E1
4.562673833E0,-5.706134033E-1,5.887257385E-1,9.943372650E0,9.977116683E0
4.572613833E0,-3.721261597E-1,6.005511475E-1,9.943821716E0,9.968888097E0
4.582552833E0,-2.752775574E-1,5.864804077E-1,9.977351990E0,9.998364353E0
4.592491833E0,-2.731819153E-1,5.495072937E-1,1.002061203E1,1.003938504E1
4.602430833E0,-3.056643677E-1,5.351371765E-1,1.004141876E1,1.006031278E1
4.612369833E0,-3.225791931E-1,4.677772522E-1,1.007943970E1,1.009544340E1
4.622309833E0,-3.796105957E-1,3.752696228E-1,1.013467484E1,1.014872236E1
4.632248833E0,-4.459226990E-1,3.351530457E-1,1.018347336E1,1.019874033E1
4.642187833E0,-4.655319214E-1,3.305126953E-1,1.013227982E1,1.014835222E1
4.652126833E0,-4.487667847E-1,3.297642517E-1,1.009979736E1,1.011513929E1
4.662065833E0,-5.146298218E-1,3.466790771E-1,1.010877869E1,1.012780513E1
4.672005833E0,-6.186634827E-1,3.893403625E-1,1.002076172E1,1.004738751E1
4.681944833E0,-7.412585449E-1,4.164340210E-1,9.899064789E0,9.935510315E0
4.691883833E0,-7.837701416E-1,4.135899353E-1,9.784103851E0,9.824155966E0
4.701822833E0,-7.891589355E-1,4.239184570E-1,9.568103027E0,9.609946630E0
4.711761833E0,-7.286846924E-1,3.797602844E-1,9.287586365E0,9.323865064E0
4.721701833E0,-7.816744995E-1,3.601510620E-1,9.055419159E0,9.096226688E0
4.731640833E0,-8.643026733E-1,3.891906738E-1,9.057664490E0,9.107127676E0
4.741579833E0,-8.538244629E-1,4.501139832E-1,9.308243408E0,9.358152283E0
4.751518833E0,-9.342073059E-1,4.438270569E-1,9.366023254E0,9.422956932E0
4.761457833E0,-1.185235291E0,3.442840576E-1,9.461075592E0,9.541240253E0
4.771397833E0,-1.348994751E0,2.710862732E-1,9.822274475E0,9.918182821E0
4.781336833E0,-1.376088409E0,3.100053406E-1,1.009815079E1,1.019619399E1
4.791275833E0,-1.489103394E0,3.359014893E-1,1.033600616E1,1.044812338E1
4.801214833E0,-1.554667053E0,2.290237427E-1,1.047431854E1,1.059154335E1
4.811153833E0,-1.573677521E0,1.543290710E-1,1.038300842E1,1.050272071E1
4.821093833E0,-1.472637634E0,1.966909790E-1,1.018197647E1,1.028980047E1
4.831032625E0,-1.215622101E0,2.463876343E-1,1.016745667E1,1.024283257E1
4.840971625E0,-8.851094055E-1,2.951861572E-1,1.045156586E1,1.049313025E1
4.850910625E0,-6.568341064E-1,3.296145630E-1,1.061322968E1,1.063864281E1
4.860849625E0,-5.858816528E-1,2.573149109E-1,1.062954575E1,1.064878918E1
4.870789625E0,-5.947132874E-1,1.911524963E-1,1.071816147E1,1.073634987E1
4.880728625E0,-4.864883423E-1,2.258802795E-1,1.079584991E1,1.080916593E1
4.890667625E0,-4.983137512E-1,3.574566650E-1,1.081231567E1,1.082969354E1
4.900606625E0,-7.548802185E-1,3.983216858E-1,1.071426956E1,1.074821271E1
4.910545625E0,-9.921368408E-1,4.321513367E-1,1.054452255E1,1.059990784E1
4.920485625E0,-1.122665405E0,4.567002869E-1,1.050725006E1,1.057692094E1
4.930424625E0,-1.211879883E0,5.739065552E-1,1.044542862E1,1.053114432E1
4.940363625E0,-1.262624359E0,7.589218140E-1,1.019035904E1,1.029629059E1
4.950302625E0,-1.160237274E0,9.020242310E-1,9.961934052E0,1.006975314E1
4.960241625E0,-9.160949707E-1,1.020428009E0,9.771679688E0,9.867432657E0
4.970180625E0,-7.984396362E-1,1.009500732E0,9.712552643E0,9.797462754E0
4.980120625E0,-8.301736450E-1,9.472302246E-1,9.577982483E0,9.660444183E0
4.990059625E0,-7.499404907E-1,9.177415466E-1,9.369466095E0,9.444128080E0
4.999998625E0,-6.566844177E-1,9.075627136E-1,9.205107880E0,9.273020844E0
5.009937625E0,-5.471122742E-1,8.774752808E-1,9.132658539E0,9.191014454E0
5.019876625E0,-2.110610962E-1,7.812254333E-1,9.268126831E0,9.303388357E0
5.029816625E0,4.550537109E-2,6.864724731E-1,9.365574188E0,9.390809074E0
5.039755625E0,2.332150269E-1,7.030879211E-1,9.626481628E0,9.654940208E0
5.049694625E0,2.167492676E-1,6.544390869E-1,9.837991791E0,9.862117077E0
5.059633625E0,1.258882141E-1,5.557942200E-1,9.864935760E0,9.881382121E0
5.069572625E0,1.317260742E-1,4.584965515E-1,1.000130219E1,1.001267278E1
5.079512625E0,1.369651794E-1,3.579057312E-1,1.005593857E1,1.006323787E1
5.089451625E0,2.047741699E-1,2.074685669E-1,9.978848877E0,9.983105758E0
5.099390625E0,3.923341370E-1,8.232879639E-2,9.949509888E0,9.957582594E0
5.109329625E0,5.601351929E-1,-4.370910645E-2,9.978250122E0,9.994055104E0
5.119268625E0,6.718029785E-1,-1.448986816E-1,1.007075775E1,1.009418033E1
5.129208625E0,9.592053223E-1,-1.425036621E-1,9.851014709E0,9.898629852E0
5.139147625E0,1.174607391E0,-2.456391907E-1,9.814041595E0,9.887135762E0
5.149086625E0,1.130748596E0,-4.746629333E-1,9.956844635E0,1.003208116E1
5.159025625E0,9.033714294E-1,-6.390211487E-1,1.007494904E1,1.013553284E1
5.168964625E0,6.848258972E-1,-7.319778442E-1,1.026325745E1,1.031209152E1
5.178904625E0,7.322772217E-1,-8.074209595E-1,1.005354355E1,1.011246243E1
5.188843625E0,8.964857483E-1,-8.562194824E-1,9.757608948E0,9.836042440E0
5.198782625E0,4.562512207E-1,-6.569837952E-1,1.094269455E1,1.097188939E1
5.208721625E0,1.287322998E-1,-7.405101013E-1,1.128608047E1,1.131108039E1
5.218660625E0,-1.577719116E-1,-8.671467590E-1,1.101409607E1,1.104930530E1
5.228600625E0,-3.088078308E-1,-1.073268127E0,1.069136719E1,1.074953948E1
5.238539625E0,-2.094145203E-1,-1.284029846E0,1.088760910E1,1.096506357E1
5.248478625E0,1.071771240E-1,-1.330283661E0,1.118339401E1,1.126274581E1
5.258417625E0,2.880010986E-1,-1.293011169E0,1.146316223E1,1.153945020E1
5.268356625E0,4.830455017E-1,-1.222956848E0,1.120584732E1,1.128272886E1
5.278296625E0,5.303471375E-1,-1.214274902E0,1.080228653E1,1.088324979E1
5.288235625E0,5.830375671E-1,-1.175954590E0,1.074929672E1,1.082913579E1
5.298174625E0,6.921606445E-1,-1.077010345E0,1.048524582E1,1.056311590E1
5.308113625E0,7.256909180E-1,-1.046922913E0,1.008602600E1,1.016614949E1
5.318052625E0,9.018745422E-1,-1.034798126E0,9.892927551E0,9.987702458E0
5.327992625E0,1.105600891E0,-8.711883545E-1,9.947414246E0,1.004651047E1
5.337931625E0,1.083297272E0,-6.276448059E-1,1.010234207E1,1.017962604E1
5.347870625E0,7.523355103E-1,-5.438191223E-1,9.977202301E0,1.002029509E1
5.357809625E0,2.978805542E-1,-6.155200195E-1,9.767039337E0,9.790947612E0
5.367748625E0,1.474433899E-1,-6.993457031E-1,9.656868439E0,9.683281056E0
5.377687625E0,1.898052979E-1,-6.388714600E-1,9.722731476E0,9.745547196E0
5.387627625E0,3.812571716E-1,-3.360511780E-1,9.686057739E0,9.699381524E0
5.397566625E0,3.902384949E-1,-2.799179077E-2,9.606573029E0,9.614536649E0
5.407505625E0,1.739382935E-1,8.547225952E-2,9.424252167E0,9.426244689E0
5.417444625E0,3.008743286E-2,6.271957397E-2,9.184301147E0,9.184564582E0
5.427383625E0,-6.735992432E-2,5.284011841E-2,9.004375305E0,9.004782289E0
5.437323625E0,-7.364685059E-2,3.083587646E-2,8.941206665E0,8.941563137E0
5.447262625E0,1.092727661E-2,5.194198608E-2,8.949738922E0,8.949896321E0
5.457201625E0,-6.436614990E-3,3.682342529E-2,9.215286713E0,9.215362532E0
5.467140625E0,-8.412506104E-2,5.463638306E-2,9.463320923E0,9.463852548E0
5.477079625E0,-1.362167358E-1,1.285826111E-1,9.367819519E0,9.369692152E0
5.487019625E0,-1.402583313E-1,1.805245972E-1,9.365873566E0,9.368663148E0
5.496958625E0,-1.441502380E-1,1.845661926E-1,9.372609558E0,9.375534859E0
5.506897625E0,-2.733316040E-1,1.410067749E-1,9.297914886E0,9.303000286E0
5.516836625E0,-3.056643677E-1,3.412902832E-2,9.312734070E0,9.317811511E0
5.526775625E0,-3.124003601E-1,-2.305206299E-2,9.291328583E0,9.296607565E0
5.536715625E0,-2.110610962E-1,1.556762695E-2,9.159003754E0,9.161448515E0
5.546654625E0,-5.478607178E-2,1.302291870E-1,9.164242859E0,9.165331872E0
5.556593625E0,1.781295776E-1,2.995271301E-1,9.151369629E0,9.158002661E0
5.566532625E0,2.115101624E-1,3.629951477E-1,9.150920563E0,9.160559436E0
5.576471625E0,1.555265808E-1,4.258644104E-1,9.324260101E0,9.335275864E0
5.586411625E0,8.532257080E-3,4.718188477E-1,9.412127380E0,9.423949684E0
5.596350625E0,-1.204994202E-1,5.043013000E-1,9.345066833E0,9.359439835E0
5.606289625E0,-1.074765015E-1,5.599855042E-1,9.154812469E0,9.172552879E0
5.616228625E0,-1.016386414E-1,5.533992004E-1,9.045240326E0,9.062723302E0
5.626167625E0,-1.202000427E-1,5.807922363E-1,9.217831421E0,9.236892539E0
5.636107625E0,-8.217910767E-2,5.819897461E-1,9.419462128E0,9.437782168E0
5.646046625E0,-4.864883423E-2,5.161267090E-1,9.239236908E0,9.253769617E0
5.655985625E0,-2.544708252E-2,4.891827393E-1,9.150321808E0,9.163423841E0
5.665924625E0,-2.395019531E-3,5.551954651E-1,9.206904144E0,9.223628986E0
5.675863625E0,-4.191284180E-3,6.843768311E-1,9.185798035E0,9.211258044E0
5.685802625E0,-9.909393311E-2,7.330256653E-1,9.135502625E0,9.165399851E0
5.695742625E0,-1.839674377E-1,7.450007629E-1,9.198521576E0,9.230475033E0
5.705681625E0,-2.803669739E-1,6.831793213E-1,9.333540802E0,9.362709198E0
5.715620625E0,-2.980302429E-1,6.566844177E-1,9.400900726E0,9.428520081E0
5.725559625E0,-3.513194275E-1,6.740483093E-1,9.617051239E0,9.647043122E0
5.735498625E0,-3.656895447E-1,6.581813049E-1,9.851912842E0,9.880643608E0
5.745438625E0,-3.936813354E-1,5.240602112E-1,1.008737320E1,1.010864591E1
5.755377625E0,-2.794688416E-1,2.812651062E-1,1.026565247E1,1.027330684E1
5.765316625E0,-8.831634521E-3,1.118174744E-1,1.046054718E1,1.046114852E1
5.775255625E0,2.082170105E-1,2.320175171E-2,1.061442719E1,1.061649458E1
5.785194625E0,2.023791504E-1,-1.571731567E-2,1.070019882E1,1.070212405E1
5.795134625E0,7.334747314E-3,1.257385254E-2,1.070947952E1,1.070948942E1
5.805073625E0,-1.517843628E-1,-1.511856079E-2,1.053494247E1,1.053604670E1
5.815012625E0,-1.576222229E-1,-5.733078003E-2,1.026924500E1,1.027061460E1
5.824951625E0,-6.436614990E-2,-6.421646118E-2,1.022957748E1,1.022998154E1
5.834891125E0,9.071136475E-2,-3.876937866E-2,1.032837204E1,1.032884314E1
5.844831125E0,2.242337036E-1,-8.217910767E-2,1.040276733E1,1.040550827E1
5.854770125E0,3.122506714E-1,-1.463955688E-1,1.033001862E1,1.033577364E1
5.864709125E0,4.852908325E-1,-8.562194824E-2,1.014799713E1,1.015995493E1
5.874648125E0,6.050418091E-1,8.981323242E-3,9.902807007E0,9.921277280E0
5.884587125E0,6.342311096E-1,1.457968140E-1,9.642947388E0,9.664881796E0
5.894527125E0,5.963598633E-1,2.222877502E-1,9.472751312E0,9.494107349E0
5.904466125E0,5.451663208E-1,3.124003601E-1,9.339228973E0,9.360341774E0
5.914405125E0,4.957690430E-1,4.505630493E-1,9.232800293E0,9.257072715E0
5.924344125E0,3.766168213E-1,5.881269836E-1,9.189240875E0,9.215740960E0
5.934283125E0,2.136058044E-1,7.331753540E-1,9.195228424E0,9.226884594E0
5.944223125E0,2.245330811E-3,8.066725159E-1,9.353748779E0,9.388468555E0
5.954162125E0,-1.558259583E-1,7.589218140E-1,9.512718201E0,9.544215610E0
5.964101125E0,-1.580712891E-1,5.679190063E-1,9.706714783E0,9.724599241E0
5.974040125E0,4.266128540E-2,3.345542908E-1,9.982142029E0,9.987837906E0
5.983979125E0,3.876937866E-1,1.775308228E-1,1.026250900E1,1.027136382E1
5.993919125E0,6.676116943E-1,1.757345581E-1,1.041653870E1,1.043939014E1
6.003858125E0,6.948550415E-1,1.457968140E-1,1.051608170E1,1.054002156E1
6.013797125E0,5.438191223E-1,9.400451660E-2,1.045830185E1,1.047285318E1
6.023736125E0,3.953279114E-1,7.185058594E-2,1.035142410E1,1.035921945E1
6.033675125E0,3.703298950E-1,1.291813660E-1,1.021520737E1,1.022273416E1
6.043614125E0,3.803590393E-1,2.221380615E-1,1.013946487E1,1.014902785E1
6.053554125E0,4.569996643E-1,2.377056885E-1,1.001956421E1,1.003279720E1
6.063493125E0,5.224136353E-1,1.993853760E-1,9.857750702E0,9.873597087E0
6.073432125E0,5.959107971E-1,1.242416382E-1,9.705816650E0,9.724886761E0
6.083371125E0,7.261399841E-1,3.996688843E-2,9.559570770E0,9.587193017E0
6.093310125E0,7.530839539E-1,1.215472412E-1,9.526639252E0,9.557131610E0
6.103250125E0,6.517446899E-1,2.920426941E-1,9.721983032E0,9.748180043E0
6.113189125E0,4.628375244E-1,3.947291565E-1,9.803563385E0,9.822417458E0
6.123128125E0,2.513273621E-1,4.287084961E-1,9.683063965E0,9.695807556E0
